ID,Title,short_description,valor,Permalink,city,mapa,"Image URL"
230451,"Raro Vila Isabel","Conforto, comodidade, segurança e lazer em um só lugar!","R$ 240.000,00",https://aconchegou.com/empreendimento/raro-vila-isabel/,osasco,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1249.1935904855777!2d-46.80402063385343!3d-23.53780112734374!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x94ceff6265f0ba2b%3A0xb2df5ee61ebba951!2sRARO%20Vila%20Isabel!5e0!3m2!1spt-BR!2sbr!4v1698936781699!5m2!1spt-BR!2sbr"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-entrada.jpg||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-fachada.webp||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-area-de-lazer.jpg||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-piscina.jpg||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-fitness.jpg||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-salao-de-jogos.jpg||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-salao-de-games.jpg||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-churrasqueira.jpg||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-salao-de-festas.jpg||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-cowork.jpg||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-playground.jpg||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-brinquedoteca.jpg||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-hall-social.jpg||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-implantacao.webp||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-planta-a.webp||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-planta-c.webp||https://aconchegou.com/wp-content/uploads/2023/11/raro-vila-isabel-planta-b.webp||https://aconchegou.com/wp-content/uploads/2023/11/grupo-deveck-logo.svg
230470,"Orla Condomínio Praia","Viva com os pés na areia sem precisar sair de casa!","R$ 240.000,00",https://aconchegou.com/empreendimento/orla-condominio-praia/,osasco,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d1828.4609821442325!2d-46.80738846430501!3d-23.57124599654976!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x94ce555fcd19682d%3A0x6711b820d0151fa5!2sR.%20Pernambucana%2C%20670%20-%20Conceicao%2C%20Osasco%20-%20SP%2C%2006140-040%2C%20Brasil!5e0!3m2!1spt-BR!2sus!4v1699016139910!5m2!1spt-BR!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",https://aconchegou.com/wp-content/uploads/2023/11/fachada-portaria.jpg||https://aconchegou.com/wp-content/uploads/2023/11/plantas-4723-1.png||https://aconchegou.com/wp-content/uploads/2023/11/plantas-4586-1.png||https://aconchegou.com/wp-content/uploads/2023/11/plantas-3992.png||https://aconchegou.com/wp-content/uploads/2023/11/logo-RE9-incorporadora.png
230503,"PIN Osasco","Vem que uma nova vida te espera!","R$ 150.000,00",https://aconchegou.com/empreendimento/bp8-pin-osasco/,osasco,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d14628.168890725177!2d-46.8106739!3d-23.566927!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x94ceff0170878693%3A0x6b87459f7a1d7b94!2sPin%20Osasco%20Residencial%20Clube!5e0!3m2!1spt-BR!2sbr!4v1699018902594!5m2!1spt-BR!2sbr"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",https://aconchegou.com/wp-content/uploads/2023/11/portaria-fachada.jpg||https://aconchegou.com/wp-content/uploads/2023/11/salao-festas-infantil-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/salao-festas-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/salao-beleza.jpg||https://aconchegou.com/wp-content/uploads/2023/11/sala-massagem.jpg||https://aconchegou.com/wp-content/uploads/2023/11/praca-festa-infantil-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/pista-skate.jpg||https://aconchegou.com/wp-content/uploads/2023/11/piscina.jpg||https://aconchegou.com/wp-content/uploads/2023/11/pet-place.jpg||https://aconchegou.com/wp-content/uploads/2023/11/mirante-bosque.jpg||https://aconchegou.com/wp-content/uploads/2023/11/lavanderia.jpg||https://aconchegou.com/wp-content/uploads/2023/11/horta-pomar.jpg||https://aconchegou.com/wp-content/uploads/2023/11/fitness-externo.jpg||https://aconchegou.com/wp-content/uploads/2023/11/espaco-lounge-gourmet.jpg||https://aconchegou.com/wp-content/uploads/2023/11/brinquedoteca-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/bicicletario-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/academia.jpg||https://aconchegou.com/wp-content/uploads/2023/11/vista-aerea-lazer.jpg||https://aconchegou.com/wp-content/uploads/2023/11/salao-festas-adulto.jpg||https://aconchegou.com/wp-content/uploads/2023/11/salao-festas.jpg||https://aconchegou.com/wp-content/uploads/2023/11/quadra-recreativa.jpg||https://aconchegou.com/wp-content/uploads/2023/11/praca-jogos.jpg||https://aconchegou.com/wp-content/uploads/2023/11/praca-festa-infantil.jpg||https://aconchegou.com/wp-content/uploads/2023/11/praca-convivencia.jpg||https://aconchegou.com/wp-content/uploads/2023/11/portaria-fachada-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/playground-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-49.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-43.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-41.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-36.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-26.jpg||https://aconchegou.com/wp-content/uploads/2023/11/fachada-bp8.jpg||https://aconchegou.com/wp-content/uploads/2023/11/logo-bp8.png
230539,"The Way","Qualidade de vida é ter tudo bem perto de você.","R$ 280.000,00",https://aconchegou.com/empreendimento/the-way-lacotisse/,osasco,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3657.3900766841984!2d-46.79219542582532!3d-23.554429861335354!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x94ceff833056d4b3%3A0x387ae226f803db9b!2sR.%20Ant%C3%B4nio%20Rinaldi%2C%2050%20-%20Jaguaribe%2C%20Osasco%20-%20SP%2C%2006065-150!5e0!3m2!1spt-BR!2sbr!4v1699027507661!5m2!1spt-BR!2sbr"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",https://aconchegou.com/wp-content/uploads/2023/11/fachada-portaria-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/salao-jogos-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/salao-festas-2.jpg||https://aconchegou.com/wp-content/uploads/2023/11/playground-2.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-45.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-42-2.jpg||https://aconchegou.com/wp-content/uploads/2023/11/logo-lacotisse-1.png||https://aconchegou.com/wp-content/uploads/2023/11/implantacao-2.jpg||https://aconchegou.com/wp-content/uploads/2023/11/fitness-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/espaco-gourmet-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/brinquedoteca-2.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-42.jpg||https://aconchegou.com/wp-content/uploads/2023/11/piscina-solarium.jpg||https://aconchegou.com/wp-content/uploads/2023/11/pet-place-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/mini-quadra-gramada.jpg||https://aconchegou.com/wp-content/uploads/2023/11/lavanderia-1.jpg
230558,Station,"Esporte Vida e Lazer","R$ 250.000,00",https://aconchegou.com/empreendimento/station-re9/,osasco,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d14632.549529082828!2d-46.7988928!3d-23.5275607!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x94ceffba5364527d%3A0xb657b181781e987d!2sStation%20KM18!5e0!3m2!1spt-BR!2sbr!4v1699033443174!5m2!1spt-BR!2sbr"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",https://aconchegou.com/wp-content/uploads/2023/11/fachada-station-1-e1699038774801.jpg||https://aconchegou.com/wp-content/uploads/2023/11/salao-de-jogos.jpg||https://aconchegou.com/wp-content/uploads/2023/11/salao-de-festas-gourmet.jpg||https://aconchegou.com/wp-content/uploads/2023/11/quadra-recreativa-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/praca-dos-aromas.jpg||https://aconchegou.com/wp-content/uploads/2023/11/praca-da-fogueira.jpg||https://aconchegou.com/wp-content/uploads/2023/11/playground-3.jpg||https://aconchegou.com/wp-content/uploads/2023/11/piscina-infantil.jpg||https://aconchegou.com/wp-content/uploads/2023/11/piscina-adulto-com-deck-molhado-e-cascata.jpg||https://aconchegou.com/wp-content/uploads/2023/11/lavanderia-coletiva.jpg||https://aconchegou.com/wp-content/uploads/2023/11/hall-social.jpg||https://aconchegou.com/wp-content/uploads/2023/11/fitness-2.jpg||https://aconchegou.com/wp-content/uploads/2023/11/fachada-station.jpg||https://aconchegou.com/wp-content/uploads/2023/11/espelho-d-agua.jpg||https://aconchegou.com/wp-content/uploads/2023/11/espaco-grill-churrasqueira-e-forno-a-lenha.jpg||https://aconchegou.com/wp-content/uploads/2023/11/brinquedoteca-3.jpg||https://aconchegou.com/wp-content/uploads/2023/11/area-comercial-station.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-station-2.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-station-1.jpg
230584,"Giardino Golf Residenziale","Exclusividade e elegância, na região mais nobre de Osasco","R$ 783.000,00",https://aconchegou.com/empreendimento/bacaba-giardino-golf-residenziale/,osasco,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3657.4418037291925!2d-46.77349172360006!3d-23.552570961271325!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x94cefff837d6304b%3A0x2a7d4801d9212354!2sGiardino%20Golf%20Residenziale!5e0!3m2!1spt-BR!2sbr!4v1699100042368!5m2!1spt-BR!2sbr"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-portaria.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-fachada.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-lobby.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-voo-piscina.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-piscina-coberta.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-piscina-descoberta.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-spa-descanso.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-spa.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-festas.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-space-family.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-fitness.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-pilates.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-brinquedoteca.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-quadra-de-beach-tennis-e-futvolei.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-street-ball.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-convivio.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-central-delivery.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-garage-band.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-coworking.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-vaga-eletrica.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-pet-place.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-bicicletario.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-voo-pista-cooper.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-praca-do-fogo.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-playground.png||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-planta-implantacao.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-planta.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-planta-2.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/giardino-golf-residenziale-planta-3.jpeg
230614,"Mix Altino","Um mix de possibilidades para você!","R$ 252.000,00",https://aconchegou.com/empreendimento/zafir-mix-altino/,osasco,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3658.1783144153483!2d-46.76958132360103!3d-23.526088160299306!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x94ceff27eb41c9c1%3A0xbb71e8d31bd41704!2sMix%20Altino%20-%20Zafir!5e0!3m2!1spt-BR!2sbr!4v1699101584481!5m2!1spt-BR!2sbr"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-portaria.png||https://aconchegou.com/wp-content/uploads/2023/11/renata-cafaro-logo.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/zafir-logo.png||https://aconchegou.com/wp-content/uploads/2023/11/roberta-ventura-logo.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-festas.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-praca.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-piscina.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-playground.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-quadra.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-academia.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-minimercado.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-delivery.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-coworking.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-brinquedoteca.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-pilates.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-gourmet.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-planta-28.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-planta-32.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-planta-33.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-planta-51.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-planta-56.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-planta-54.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-planta-57.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-planta-108.png||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-fachada.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-churrasqueira.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-coworking2.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-espaco-corpo.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-fitness.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-jogos.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-jogos-infantil.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-lavanderia.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-live-space.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-pet-care.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-pet-place.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/mix-altino-festas.jpeg
230651,"Enjoy Home Club","Aproveite os melhores momentos da vida no Enjoy","R$ 324.000,00",https://aconchegou.com/empreendimento/danpris-enjoy-home-club/,osasco,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3657.2424348917216!2d-46.79443912360007!3d-23.559734861534647!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x94ceff53580876ab%3A0x35245e2843d96a3e!2sEnjoy%20Home%20Club!5e0!3m2!1spt-BR!2sbr!4v1699105335098!5m2!1spt-BR!2sbr"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",https://aconchegou.com/wp-content/uploads/2023/11/Captura-de-Tela-2023-11-04-às-10.38.28.png||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-fachada.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-quadra.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-beach-tenis.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-quadra2.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-skate.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-playground.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-pet-place.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-piscina.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-churrasqueira.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-churrasqueira-pizza.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-festas.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-festas-infantil.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-academia.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-pilates.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-beauty.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-mercado.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-lavanderia.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-bicicletario.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-reuniao.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-delivery.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-planta-36.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-planta-40.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-planta-37.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-planta-37-2.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-planta-41.jpeg||https://aconchegou.com/wp-content/uploads/2023/11/enjoy-planta-implantacao.jpeg
230679,"Station 2","Esporte, vida & lazer.","R$ 220.000,00",https://aconchegou.com/empreendimento/re9-station-2/,osasco,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d14632.565151398117!2d-46.7978769!3d-23.5274202!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x94ceff15afad880d%3A0x230dd4013906fa26!2sStation%202!5e0!3m2!1spt-BR!2sbr!4v1699196825831!5m2!1spt-BR!2sbr"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",https://aconchegou.com/wp-content/uploads/2023/11/portaria.jpg||https://aconchegou.com/wp-content/uploads/2023/11/fachada-station-ii.jpg||https://aconchegou.com/wp-content/uploads/2023/11/salao-festas-3.jpg||https://aconchegou.com/wp-content/uploads/2023/11/praca-da-fogueira-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/portaria-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/playground-4.jpg||https://aconchegou.com/wp-content/uploads/2023/11/piscina-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/lavanderia-coletiva-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/hall.jpg||https://aconchegou.com/wp-content/uploads/2023/11/fitness-3.jpg||https://aconchegou.com/wp-content/uploads/2023/11/espaco-grill.jpg||https://aconchegou.com/wp-content/uploads/2023/11/delivery-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/coworking-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/brinquedoteca-4.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-4615.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-3729.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-3332.jpg||https://aconchegou.com/wp-content/uploads/2023/11/implantacao.png
230698,"Sole Bela Vista","O charme o privilégio de morar no bela vista","R$ 5500.000,00",https://aconchegou.com/empreendimento/lacotisse-sole/,osasco,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3657.762158531513!2d-46.78311472467049!3d-23.541055378813848!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x94ceff8b01762d83%3A0x6c7586c74d30b8ca!2sSole%20Bela%20Vista%20%7C%20Obra!5e0!3m2!1spt-BR!2sbr!4v1699200972095!5m2!1spt-BR!2sbr"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",https://aconchegou.com/wp-content/uploads/2023/11/fachada-e1699202476884.jpg||https://aconchegou.com/wp-content/uploads/2023/11/playground-5.jpg||https://aconchegou.com/wp-content/uploads/2023/11/piscina-2.jpg||https://aconchegou.com/wp-content/uploads/2023/11/fitness-4.jpg||https://aconchegou.com/wp-content/uploads/2023/11/fachada-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/espaco-pet.jpg||https://aconchegou.com/wp-content/uploads/2023/11/espaco-gourmet-2-1.jpg||https://aconchegou.com/wp-content/uploads/2023/11/espaco-gourmet-2.jpg||https://aconchegou.com/wp-content/uploads/2023/11/crosfit.jpg||https://aconchegou.com/wp-content/uploads/2023/11/coworking-2.jpg||https://aconchegou.com/wp-content/uploads/2023/11/brinquedoteca-5.jpg||https://aconchegou.com/wp-content/uploads/2023/11/sport-bar.jpg||https://aconchegou.com/wp-content/uploads/2023/11/spa-sala-descanso.jpg||https://aconchegou.com/wp-content/uploads/2023/11/sauna.jpg||https://aconchegou.com/wp-content/uploads/2023/11/salao-festas-4.jpg||https://aconchegou.com/wp-content/uploads/2023/11/sala-danca.jpg||https://aconchegou.com/wp-content/uploads/2023/11/sala-cinema.jpg||https://aconchegou.com/wp-content/uploads/2023/11/quadra-poliesportiva.jpg||https://aconchegou.com/wp-content/uploads/2023/11/praca-teens.jpg||https://aconchegou.com/wp-content/uploads/2023/11/praca-fogo.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-82.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-65.jpg||https://aconchegou.com/wp-content/uploads/2023/11/planta-59.jpg||https://aconchegou.com/wp-content/uploads/2023/11/implantacao-5.png
